2023-06-01 13:22:51.739 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-01 17:13:13.684 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|reactive-streams|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.5+9-LTS-191"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='yissusks', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@525b1b70, com.mongodb.Jep395RecordCodecProvider@16d07cf3]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=kaje.5sjul.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-gebfb0-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2023-06-01 17:13:14.030 [cluster-ClusterId{value='647934191f112766435b68f6', description='null'}-kaje-shard-00-00.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-00.5sjul.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=233751900, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-00.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=6476129d993ef166af4fe0c3, counter=4}, lastWriteDate=Thu Jun 01 17:13:14 GMT-07:00 2023, lastUpdateTimeNanos=204038924619800}
2023-06-01 17:13:14.030 [cluster-ClusterId{value='647934191f112766435b68f6', description='null'}-kaje-shard-00-01.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-01.5sjul.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=234945700, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-01.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=647614a525f2550e41ba64af, counter=3}, lastWriteDate=Thu Jun 01 17:13:14 GMT-07:00 2023, lastUpdateTimeNanos=204038925274100}
2023-06-01 17:13:14.036 [cluster-ClusterId{value='647934191f112766435b68f6', description='null'}-kaje-shard-00-02.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-02.5sjul.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=240058300, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-02.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000b3, setVersion=7, topologyVersion=TopologyVersion{processId=647613a4d7b682ef9546c8a3, counter=6}, lastWriteDate=Thu Jun 01 17:13:14 GMT-07:00 2023, lastUpdateTimeNanos=204038930654100}
2023-06-01 17:13:14.038 [cluster-ClusterId{value='647934191f112766435b68f6', description='null'}-kaje-shard-00-02.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary kaje-shard-00-02.5sjul.mongodb.net:27017 with max election id 7fffffff00000000000000b3 and max set version 7
2023-06-01 17:13:14.707 [main] WARN  org.mongodb.driver.uri - Connection string contains unsupported option 'db_close_on_exit'.
2023-06-01 17:13:14.794 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-06-01 17:13:14.849 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-06-01 17:13:14.858 [main] INFO  c.login.ApiLoginSecurityApplication - Started ApiLoginSecurityApplication in 7.178 seconds (process running for 8.013)
2023-06-01 17:13:18.909 [http-nio-8089-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-01 17:13:18.909 [http-nio-8089-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-01 17:13:18.911 [http-nio-8089-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-01 17:13:19.089 [http-nio-8089-exec-2] WARN  o.a.c.util.SessionIdGeneratorBase - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [152] milliseconds.
2023-06-01 17:21:10.227 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-01 17:21:10.289 [main] INFO  c.login.ApiLoginSecurityApplication - Starting ApiLoginSecurityApplication using Java 17.0.5 with PID 25876 (C:\Users\jesus.lizarragav\Desktop\api-login-security\target\classes started by jesus.lizarragav in C:\Users\jesus.lizarragav\Desktop\api-login-security)
2023-06-01 17:21:10.291 [main] INFO  c.login.ApiLoginSecurityApplication - No active profile set, falling back to 1 default profile: "default"
2023-06-01 17:21:11.277 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive MongoDB repositories in DEFAULT mode.
2023-06-01 17:21:11.439 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 154 ms. Found 0 Reactive MongoDB repository interfaces.
2023-06-01 17:21:11.457 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2023-06-01 17:21:11.502 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 44 ms. Found 1 MongoDB repository interfaces.
2023-06-01 17:21:11.831 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-01 17:21:11.859 [main] INFO  o.s.w.s.a.s.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2023-06-01 17:21:12.379 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-06-01 17:21:12.394 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-06-01 17:21:12.395 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-01 17:21:12.396 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-01 17:21:12.524 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-01 17:21:12.527 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2168 ms
2023-06-01 17:21:13.846 [main] WARN  org.mongodb.driver.uri - Connection string contains unsupported option 'db_close_on_exit'.
2023-06-01 17:21:13.904 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.5+9-LTS-191"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='yissusks', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@661d6bb6, com.mongodb.Jep395RecordCodecProvider@733fb462]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=kaje.5sjul.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-gebfb0-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2023-06-01 17:21:13.931 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-01.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:13.951 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-02.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:13.953 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-00.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:14.716 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-kaje-shard-00-01.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-01.5sjul.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=450791000, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-01.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=647614a525f2550e41ba64af, counter=3}, lastWriteDate=Thu Jun 01 17:21:15 GMT-07:00 2023, lastUpdateTimeNanos=204519609988400}
2023-06-01 17:21:14.716 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-kaje-shard-00-00.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-00.5sjul.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=450090100, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-00.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=6476129d993ef166af4fe0c3, counter=4}, lastWriteDate=Thu Jun 01 17:21:15 GMT-07:00 2023, lastUpdateTimeNanos=204519609988400}
2023-06-01 17:21:14.716 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-kaje-shard-00-02.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=kaje-shard-00-02.5sjul.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=452180900, setName='atlas-gebfb0-shard-0', canonicalAddress=kaje-shard-00-02.5sjul.mongodb.net:27017, hosts=[kaje-shard-00-02.5sjul.mongodb.net:27017, kaje-shard-00-01.5sjul.mongodb.net:27017, kaje-shard-00-00.5sjul.mongodb.net:27017], passives=[], arbiters=[], primary='kaje-shard-00-02.5sjul.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000b3, setVersion=7, topologyVersion=TopologyVersion{processId=647613a4d7b682ef9546c8a3, counter=6}, lastWriteDate=Thu Jun 01 17:21:15 GMT-07:00 2023, lastUpdateTimeNanos=204519609989200}
2023-06-01 17:21:14.720 [cluster-ClusterId{value='647935f90d0bdc247cf026aa', description='null'}-kaje-shard-00-02.5sjul.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary kaje-shard-00-02.5sjul.mongodb.net:27017 with max election id 7fffffff00000000000000b3 and max set version 7
2023-06-01 17:21:14.932 [main] WARN  org.mongodb.driver.uri - Connection string contains unsupported option 'db_close_on_exit'.
2023-06-01 17:21:15.697 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@752973de, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@52a67293, org.springframework.security.web.context.SecurityContextHolderFilter@1570cad0, org.springframework.security.web.header.HeaderWriterFilter@13fe5bb7, org.springframework.security.web.authentication.logout.LogoutFilter@7996d0d4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@d62472f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@65d73bd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@793cef95, org.springframework.security.web.session.SessionManagementFilter@2342f1ff, org.springframework.security.web.access.ExceptionTranslationFilter@2321e482, org.springframework.security.web.access.intercept.AuthorizationFilter@15d65fcf]
2023-06-01 17:21:15.918 [cluster-ClusterId{value='647935fb0d0bdc247cf026ab', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-01.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:15.921 [cluster-ClusterId{value='647935fb0d0bdc247cf026ab', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-02.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:15.925 [cluster-ClusterId{value='647935fb0d0bdc247cf026ab', description='null'}-srv-kaje.5sjul.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server kaje-shard-00-00.5sjul.mongodb.net:27017 to client view of cluster
2023-06-01 17:21:15.927 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|reactive-streams|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.5+9-LTS-191"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='yissusks', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@661d6bb6, com.mongodb.Jep395RecordCodecProvider@733fb462]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=kaje.5sjul.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-gebfb0-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
